Date,^GSPC,^NDX,^FTSE,^RLG,^RUT,^MID,^RLV,^RUI,^SPXEW,^DJI,^SPHYDA,^SPX,^IXI,^N225,^FTSC,^SOX,^TWII,^AMZ,^SP400,^HSI,^IXIC,^SP600,^NDXT,^STOXX50E
2019-01-28,-0.007877775848708898,-0.013390469127846203,-0.009161870230529287,-0.010816409977627785,-0.006298199663986327,-0.0013810968879326652,-0.003880820540980065,-0.007315984720170249,-0.004210348623240674,-0.008483831839762321,-0.0026363900086080845,-0.007877775848708898,0.009539106130139384,-0.006014158500951584,-0.005975739794596951,-0.021108554136879364,0.004375712020385901,-0.006128821488203957,-0.0013810968879326652,0.00028185047809862015,-0.011112631817476794,-0.00642373142720314,-0.012131989932872893,-0.008243814465920539
2019-01-29,-0.0014573079351148383,-0.009647544310671661,0.012782709165940091,-0.0049181402538243406,-0.0014194195895220049,-2.7559395708851633e-05,0.0019853489481881283,-0.0014272459128062793,0.0012611753951615378,0.002107194841734716,0.0038336043535416313,-0.0014573079351148383,0.005827959135792716,0.0007571652127779866,0.006050661548739531,-0.014574786121962514,-0.008196642787986702,0.010100464270529857,-2.7559395708851633e-05,-0.0016433452060125658,-0.008132432213352268,0.0,-0.012383917988899564,0.005134552163591746
2019-01-30,0.015429609891560045,0.026059658344324402,0.015636802988097078,0.022038689573328954,0.010472001563625705,0.00614839979161039,0.008458414050199722,0.015178526615683549,0.0107878458349725,0.017538508359252487,0.00340050056728515,0.015429609891560045,0.011262671926296748,-0.005244964415822435,0.00222697460458459,0.0283191715945214,6.745136400319568e-05,0.010237327125691495,0.00614839979161039,0.004029760606283223,0.021784832765876307,0.01000352363456932,0.02843880173252844,0.002634952491782735
2019-01-31,0.008560648809767757,0.014427007917400496,0.003925069513860492,0.011115766609008936,0.008358118413895546,0.004466809024421446,0.005908419622135669,0.0085052883387171,0.006328254950405207,-0.0006074016413044851,0.008624303771788112,0.008560648809767757,0.004455179844671277,0.010498572987214677,0.00460640062689064,0.0002594147136855076,0.0,-0.014249207745538566,0.004466809024421446,0.010780687921591174,0.01364160551103814,0.00841756756424225,0.009758448442807462,-0.0007308959338661556
2019-02-01,0.0008982065848071141,-0.004544922414174567,0.007334356402611306,-0.0006216944438700479,0.0017524782687299123,0.0033343271960118515,0.0037418083913541133,0.0015671365516436505,0.0026393110965931585,0.0025655681557314874,0.0013995468045761895,0.0008982065848071141,3.640363057353691e-05,0.0007170219901162659,0.0025459145574958097,0.01196350933723798,0.0,0.00792801344218346,0.0033343271960118515,-0.0004198960011614658,-0.0024571160296978757,-0.0005782278083841607,0.011234823223196135,0.003693264801556981
2019-02-04,0.006753381117479676,0.012206441694236198,0.0019780290140471975,0.01086900232310198,0.010259754244516917,0.00854323139283825,0.0029343761200410373,0.0068862944512304855,0.005167596794047754,0.006976853120389647,0.006680812630858086,0.006753381117479676,0.008272810816348614,0.004577591967517448,0.00142800070649847,0.005020760248787544,0.0,0.004019964002983861,0.00854323139283825,0.0021269568667528103,0.011452807845096613,0.011957169895893969,0.01040348364154285,-0.0018686454201941745
2019-02-05,0.0046973704373502,0.009090798057805544,0.02016742238629892,0.007526214884208599,0.0017709978648965728,0.0044481445333273695,0.0019402987012091398,0.004727164934614085,0.004104189433621042,0.006797553133381183,0.0036937215323802246,0.0046973704373502,0.0028867097137797067,-0.001884591545752491,0.004308931054433205,0.00481880337444109,0.0,-0.0019482938848694885,0.0044481445333273695,0.0,0.00739548370868154,0.001142452213825966,0.005457662777029992,0.015623582115390725
2019-02-06,-0.0022269157175087858,-0.0036944116597480447,-0.0005992550526008128,-0.003277612322618886,-0.0014547593695380591,-0.0015288136358962037,-0.0011974904677255725,-0.0022353547690602115,-0.0011789323928074798,-0.0008353539736715597,-0.0028462956894703077,-0.0022269157175087858,-0.006325440851465929,0.0014195777013170838,-0.002586797648631404,0.025537765361118327,0.0,-0.013301446457039059,-0.0015288136358962037,0.0,-0.0036272138731508357,-0.00166119919693083,0.01362776483029981,-0.0007125432366254678
2019-02-07,-0.009401193202230233,-0.013327220412333987,-0.011144948979151291,-0.010210601042666592,-0.008195448478924658,-0.004492683682871687,-0.007716539161901581,-0.008958388151414576,0.0,-0.00873313407799237,-0.00012054239867025313,-0.009401193202230233,0.014971279573467352,-0.005899368344011916,-0.0009254803736167986,-0.022626882952876376,0.0,-0.025944731939564883,-0.004492683682871687,0.0,-0.011856642123861078,-0.009426689105525613,-0.01801747599015763,-0.019483571527738813
2019-02-08,0.0006759725660127,0.0011795974079524816,-0.003162758465028004,0.0017715259180164224,0.0005046512153480908,-0.0010521458569551238,-0.00027219706487981757,0.0007457188870089096,-0.005614539450292622,-0.0025140993241781705,-0.00015460538365527437,0.0006759725660127,-0.001715889751397954,-0.020354358793884236,0.0,-0.0011510394768362749,0.0,-0.006186530669267891,-0.0010521458569551238,-0.0015693012429145276,0.00135057281614435,-0.0009304512256220059,0.002612976738061305,-0.004816737627708068
2019-02-11,0.0007088518038183947,-0.000571497401231469,0.008154788562718418,0.0003955992138591422,0.008322974391973523,0.006558951916605661,0.001759148245202734,0.001077647607344214,0.0028136217082417713,-0.00212206211540529,0.004446145664914417,0.0007088518038183947,0.004213373261004763,0.0,0.0,0.004947707268347162,0.007221980990721488,0.002620427103620392,0.006558951916605661,0.007042958949198679,0.0013281722557409628,0.009223399664915576,0.0005580758279453461,0.009518844927248676
2019-02-12,0.012807852902838604,0.015152671674433614,0.0005609232867440881,0.01395870075387327,0.012593347957094004,0.010483100023805519,0.011455761958617075,0.012710741820349591,0.012277920651501214,0.014764877534305708,0.01092463270696801,0.012807852902838604,-0.004106206963603231,0.025781756967232717,0.003032360402047911,0.02104701676355218,0.009301656935953216,0.01684732081256521,0.010483100023805519,0.0009762995156255436,0.014497801185621979,0.012704533736975828,0.019421178188004977,0.007910194903747813
2019-02-13,0.0030194315937109753,0.000172475199809487,0.008056467793775583,0.0026170957334130207,0.0030572572922109302,0.004759677275964703,0.0032766457041540176,0.002943247609166736,0.00414251008628692,0.004611034404624448,0.0039449184931281,0.0030194315937109753,0.0004294199453390171,0.013343604877773592,0.0005721796057419489,0.0029804650653002277,-0.0007093365311615992,0.013268292232010639,0.004759677275964703,0.011514719918150753,0.0007765104030215458,0.003959426697330143,-0.0011827812096928442,0.003635198391655212
2019-02-14,-0.0026551633836986214,0.0009317423942546083,0.0008618684969860528,-0.0014614294621735661,0.0014054463846020213,-0.0008560215955565908,-0.0034276888345304486,-0.0024444553234561233,-0.002426229510057025,-0.004075073748001527,-0.00608485334190764,-0.0026551633836986214,-0.0012526410441676139,-0.00022559406301069784,0.004124610351827646,0.00253277783960739,-0.00015563373837902507,0.011741065456573878,-0.0008560215955565908,-0.002302459342237222,0.0008850497556546418,0.002135190321030239,0.0018106003803087197,-0.006173899761014132
2019-02-15,0.010820004664957538,0.004654246862636551,0.005501055847252007,0.007441816721630828,0.015502702469721772,0.011745754246999284,0.013823070177005486,0.010631723647103781,0.010738663493418378,0.017297256581165207,0.012039421142684685,0.010820004664957538,0.0038599880893896094,-0.011373963451496424,-0.0009192021972709765,0.005246251403584183,-0.0024044612764121797,0.0028641964314416596,0.011745754246999284,-0.01886026716963264,0.006102289082795742,0.01455307493979687,0.0030546918455867595,0.018241760359433
2019-02-18,0.0,0.0,-0.0023796299437825502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018075235255795248,0.002241406588401606,0.0,0.007966371554830706,0.0,0.0,0.01586475867069561,0.0,0.0,0.0,0.0010915872836722747
2019-02-19,0.0014976213265920058,0.0016187310481380467,-0.005597714984225942,0.0003866246466810858,0.0033208908866316144,0.0011800756135889972,0.0025634477092471076,0.001485577150986709,0.0020157032457155865,0.0003117481233220176,0.0031097919043276325,0.0014976213265920058,0.002778200036596131,0.0009769180290623307,-0.0021678572711940304,-0.0019928838140154882,0.0006877180632875601,0.01830294917514793,0.0011800756135889972,-0.004202520043200008,0.0019198736191796573,0.005746138388414285,-0.00038419170694876275,-0.0016594578292738738
2019-02-20,0.00177553356074094,-0.0006044355383509461,0.006857409864258684,0.0002169245071084711,0.00455626092965301,0.004607702529525198,0.0029934133987106616,0.0016063093223504094,0.003174488606253927,0.0024348827018690618,0.0029293877932631807,0.00177553356074094,-0.00735459761503672,0.006029850243408869,0.0001287656316430315,0.008705141766184362,0.011770206358500837,-0.011099308071839495,0.004607702529525198,0.01007794672530442,0.00030713532323710325,0.007121382272494788,0.004234235616024522,0.006179551101348188
2019-02-21,-0.0035326693258413886,-0.0038559632809576517,-0.008502440122231324,-0.003994194088437126,-0.003870501372170809,-0.003517654193913368,-0.0031007857941573345,-0.003546394320668588,-0.004008388099574491,-0.004007666896939788,5.6997498381412586e-05,-0.0035326693258413886,0.007461367023642651,0.0015265038188417676,-0.0016379236965091556,-0.007400821956560661,0.004571718804003032,-0.010825045657391678,-0.003517654193913368,0.004055346451998775,-0.0039280665652146555,-0.004992838628075207,-0.006803235333900658,0.0012907677255535534
2019-02-22,0.006390638694710404,0.00785372167186013,0.0015614383923170882,0.009429971921066387,0.009167339559623549,0.007974947007511548,0.003923844669634622,0.006667420712741592,0.005479688342656616,0.006984267474077932,0.005016131679180867,0.006390638694710404,0.008182442197811546,-0.0018055932926181958,0.0023915973525531356,0.010703504461630523,0.0003284153223957914,0.0004384503305384743,0.007974947007511548,0.006488904268053502,0.009051766169176747,0.004405527104550692,0.013731180523932483,0.002096675262102332
2019-02-25,0.0012311044497517107,0.0034915125039288023,0.0007102062715006589,0.0013138993736181855,-0.0007864429928531908,-0.00031031829403621716,0.0013072422721894586,0.001308864757464384,-1.6503883173694192e-05,0.0023075349449283747,-0.001545850750704748,0.0012311044497517107,-0.00042366447468526573,0.0047828616731547535,0.0008631948059833136,0.008151101202296986,0.006566621974388802,0.004572275620647236,-0.00031031829403621716,0.004950196558542179,0.0035698117574532147,-0.002799393983835153,0.006229337189110353,0.00288829273506868
2019-02-26,-0.0007907696728402984,0.0010942104238865357,-0.004548393167983609,-0.00024917426728460207,-0.00715672054325626,-0.008801626555856834,-0.002163269762352753,-0.0012056202291654144,-0.002527614213364151,-0.0013027344430809231,-0.0037250754313571167,-0.0007907696728402984,-0.003216556892577476,-0.0036688830223823767,-0.0013594766956615033,-0.006833129914724378,5.967692044802785e-05,-0.013739891467111538,-0.008801626555856834,-0.006486626561326373,-0.0006832942963663161,-0.008865733624595912,-0.0034502016386202547,0.0028344031175147177
2019-02-27,-0.0005441974362980739,-0.0008736122258658351,-0.006157822483866558,0.00018185154518699726,0.0022605894809253806,0.001163086884921433,3.296861468589862e-05,0.00010323386996676844,-6.398680740011382e-05,-0.0027984613975690037,0.0020572823474273288,-0.0005441974362980739,-0.008319409424854155,0.004981612345210299,0.00012871592064063724,-0.01230294834005741,-0.0002290471989632125,0.00020107792438624927,0.001163086884921433,-0.0005082990140641311,0.0006898870274924959,0.0010754050706899118,-0.007534872186411377,-0.0019932931257057003
2019-02-28,-0.002829507598950442,-0.002739482390855345,-0.004583314788307433,-0.002940395172284685,-0.0034847655044394055,-0.004215516975613423,-0.0029686135266201942,-0.0029457573675038214,-0.0026743264473784146,-0.0026650732652842473,-0.002054281804658293,-0.002829507598950442,0.003136794423701521,-0.007980617387607617,-0.0032036095934543864,0.0002444055619991608,0.0,-0.008723113647511006,-0.004215516975613423,-0.004330323026971562,-0.0029137586529924936,-0.0032605305375811634,-0.0012674796795475124,0.004707475507838866
2019-03-01,0.006871656588713028,0.007585082515572786,0.004512961122323426,0.008038650609643089,0.008903136057355753,0.00782653791849968,0.0054028732837026324,0.006712127380806313,0.006631135547409515,0.004247807095253574,0.0011594381432882145,0.006871656588713028,-0.005496002754794224,0.01012058782075503,0.007568871062302372,0.00953083612926259,0.0,0.006750964205653025,0.00782653791849968,0.006231690287671412,0.008305284558913564,0.0052035518741711285,0.006378153436169265,0.00418739913975763
2019-03-04,-0.003888107395255168,-0.00010344363176259611,0.0038901126700717024,-0.004936655641776339,-0.008973023567161198,-0.004904584245941194,-0.0038679909832877793,-0.004398697068746672,-0.005026214435156466,-0.007972500610785636,-0.002557275001386116,-0.003888107395255168,0.004071242037758773,0.010102606624700446,0.0,8.802523276300662e-05,-0.0037889957773467723,0.0014090661659296047,-0.004904584245941194,0.005103539945791778,-0.002343686207766131,-0.009928654281547664,-0.003614243980021139,0.0015145131186214444
2019-03-05,-0.001132173489706859,0.0008331170709608757,0.006844653783335685,-0.0005589701513340085,-0.004555065054109091,-0.0042681415440612375,-0.0019892409446150582,-0.0012788718091669216,-0.0030459088821531556,-0.0005043761127384688,-0.003937128164722893,-0.001132173489706859,0.0014956387085479275,-0.004397869932776042,0.0033253936086678282,-0.004668850661735024,-0.004320492367126567,-0.0035062811425606794,-0.0042681415440612375,6.93965591791449e-05,-0.0001596893960870817,-0.004436500464576547,-0.0015284712058363749,0.003031114394056127
2019-03-06,-0.00654547360412503,-0.006211950157052675,0.001752521101957524,-0.0064069725093625785,-0.02026418460239693,-0.013881660296302367,-0.007688464386490584,-0.007043278101320488,-0.008941825360748784,-0.0051736589532170325,-0.00690699193283167,-0.00654547360412503,-0.007106842122152237,-0.005976911429423438,-0.000547375329427987,-0.017155738575319227,0.005022718424196389,-0.007456355435905284,-0.013881660296302367,0.0026207273383905814,-0.009340823081353283,-0.019941922886740442,-0.011026505260308815,-0.0007576887377681633
2019-03-07,-0.008158911138331157,-0.012106833325539324,-0.005350573193323246,-0.009845633461411067,-0.008619662652717195,-0.008502794267175671,-0.006071396176779117,-0.007958804933447555,-0.008002961254936842,-0.007829694791840232,-0.007532694005799928,-0.008158911138331157,-0.008241252074481254,-0.0065408622346315335,0.0,-0.011104886580933377,-0.004399937133394486,0.014817470738141901,-0.008502794267175671,-0.008929964823745333,-0.011316234048727796,-0.010683062389564886,-0.009225053371205562,-0.0047696710535570916
2019-03-08,-0.0021339641314536495,-0.0015937173772037063,-0.007474535859167791,-0.0015623189686342104,-0.0011492329278156676,-0.0028235465823353827,-0.002717726590308086,-0.002140997292720992,-0.0031318086306862314,-0.0009029327977662835,-0.002026062429932005,-0.0021339641314536495,0.005190115962204421,-0.020265915213099287,-0.011029372524043327,-0.0006673529290650484,-0.00680469959495919,-0.005344497715222158,-0.0028235465823353827,-0.01933229453311406,-0.001796383950066561,-0.0016578211467125543,-0.0003242928655048512,-0.0076603152773874784
2019-03-11,0.014559535563489445,0.020922217636071973,0.0036951890178992465,0.016898307405139732,0.017585676338478882,0.013354646161835087,0.012279893169551017,0.014593549099964498,0.013036940632598054,0.007852730106607394,0.012207424559735067,0.014559535563489445,0.01943887523719981,0.004722559720074856,0.0014382825063789142,0.023740977150836198,0.000832545513196374,0.015988189647891945,0.013354646161835087,0.0096906283503166,0.020035137147738583,0.01599252282933748,0.021193054515571554,0.006326589740569409
2019-03-12,0.002948965727805163,0.005187479507758544,0.0028848060496601347,0.003265001309716971,0.0006131268906152997,0.0015794003762724799,0.0026514700010199835,0.0029630708990927954,0.0028548314679265564,-0.0037582189142014795,0.0016631945563695065,0.002948965727805163,0.004994145536441269,0.01776309668975388,0.0006631602078894524,0.003874304464939285,0.009036826115948223,-0.003296604419428874,0.0015794003762724799,0.014543552656618617,0.004352707516611882,0.0,0.00447552864519597,-0.00014829337954865037
2019-03-13,0.0069255467570192835,0.007705003475980328,0.001118068064486083,0.0067519103830665315,0.003896085956043001,0.003842702654017062,0.006672234647596003,0.006708870238702614,0.006155543425982582,0.0057837676481700675,0.0037697315676768167,0.0069255467570192835,0.0058766708910398145,-0.009975760134038494,0.003988022031960438,0.004160722661452185,0.0028952803430391996,-0.00043771756222234595,0.003842702654017062,-0.003929442985241933,0.006876600348556077,0.0023780326002224824,0.0033792526018778233,0.005884677719809334
2019-03-14,-0.0008683993315961826,-0.001926928144234238,0.0036529057605430167,-0.0009684257936100278,-0.0040186497545524474,-0.0016368082008710436,-0.0008552742126770446,-0.0009116404205857414,-0.0017494039886859292,0.0002742050246388697,-0.0018890532692439896,-0.0008683993315961826,0.000453208818629886,-0.00015128747828639555,-0.0002568817082822802,-0.0056819929461842545,-0.0023810412516890676,-0.0013940303273962927,-0.0016368082008710436,0.0015241865731579949,-0.001636734405823722,-0.004951821989310808,-0.0013339693875786174,0.0055750302463771885
2019-03-15,0.0049725194084307206,0.008794622836059354,0.005952674177080011,0.005098922517611158,0.0025135676305785026,0.001805582947804518,0.004203373061388672,0.004652071621482088,0.0033606538388960385,0.005389186737923183,0.0024819334351908417,0.0049725194084307206,-0.0010463902114852485,0.007666778148085661,0.006163580807619899,0.028631401236710402,0.008715691153266038,-0.0017551751038576814,0.001805582947804518,0.005560297492588112,0.007522455238329687,0.0004751851518168551,0.014762616345239598,0.013094517642622764
2019-03-18,0.0036990967989080333,0.002636398006504841,0.009760929760536316,0.0035306055998123144,0.006665695457876909,0.006912234472556784,0.004144946625234679,0.003834790051824364,0.0,0.0025203540235377016,0.005035204983685048,0.0036990967989080333,-0.00038376571227358933,0.006211211086435423,0.003585540795178701,-0.0025816612728845403,0.00701226334593827,0.016315881692710005,0.006912234472556784,0.013582590818672934,0.003369499891196651,0.008116845797716593,-0.0014102264175113123,0.0005491165726175592
2019-03-19,-0.00013057007992675946,0.00313446567005653,0.0033918469462633303,0.0017342007630851265,-0.005732809969646508,-0.005178357682625379,-0.002671344576420975,-0.0004586151256814793,0.0027087956637558705,-0.0010315825774725822,-0.004716429279419315,-0.00013057007992675946,-0.0031120533052052942,-0.0008180690416005862,0.0035545212207348797,0.013290008697066992,-3.6136260832622415e-05,0.005913795261117884,-0.005178357682625379,0.001945452845316732,0.001226836656803406,-0.007789638783019537,0.007832033452996438,0.0061969433807400115
2019-03-20,-0.002948696740769673,0.004272939455616196,-0.004515915987971065,0.0006875791602240654,-0.007636824205453973,-0.008370282207615123,-0.007233100164054043,-0.003241957547475152,-0.006835842550102197,-0.005489169870065825,-0.00745590342843176,-0.002948696740769673,0.002623298816641486,0.0019487933288177429,-0.0019207416206787958,-0.010241605535670197,0.003725743160456297,0.003586101745264411,-0.008370282207615123,-0.004943551184288648,0.0006497179270455389,-0.007712522506482921,-0.004935364855023661,-0.010800301350769714
2019-03-21,0.010794015494689354,0.015130027505805313,0.008780404422492095,0.01395256111577791,0.012397238589022539,0.013297179281383692,0.008443055114007558,0.011231494880031289,0.012633606947965422,0.008387110749881913,0.011606487264604906,0.010794015494689354,0.013357511753906632,0.0,-0.0005262195658236344,0.03444622908395749,0.005480844932514561,0.00871642419807518,0.013297179281383692,-0.008542588158157763,0.014130533089684925,0.01252385081186053,0.028506397434090315,-0.0014777875639244182
2019-03-22,-0.019156827134273257,-0.02256742464160879,-0.020285076827197112,-0.021814820392927266,-0.03682548654722556,-0.028454027636488723,-0.017914059906120668,-0.01989177498131419,-0.020701453871541244,-0.017884124673776647,-0.016758385812439117,-0.019156827134273257,-0.009210001154985716,0.0008520590397626079,-0.009463344070589115,-0.029176625685825363,0.0027785829519756202,-0.015783917326863066,-0.028454027636488723,0.001436758368713953,-0.025359159175434083,-0.03640613093668283,-0.02806195274001997,-0.01848358377716195
2019-03-25,-0.000839372833310059,-0.0012429265022718514,-0.004170959470139347,6.659134556459459e-05,0.0045978531492222,0.0017397245603641388,-0.0019651192184645424,-0.0009353166801035162,0.00017038619936441177,0.0005687968500103467,0.0017860863952588034,-0.000839372833310059,-0.0005912075907992398,-0.030526434384691117,-0.007004560188321559,-0.01266221403872916,-0.01511399937967239,-0.0077888585995073405,0.0017397245603641388,-0.02047411749799568,-0.0006714414289255697,0.004596788583678157,-0.0061048059015533585,-0.0015894139412073556
2019-03-26,0.007157052947934055,0.004661814459307283,0.00260189895683936,0.004969700680350766,0.010069080409370329,0.009805317782500102,0.009753755888571799,0.00733670817364294,0.008511551595020064,0.005506671485507339,0.010343477181217343,0.007157052947934055,0.010334876697342135,0.021284894058334197,-0.0038633102404319886,0.010073839464470769,0.007578432257983021,0.003587285412577837,0.009805317782500102,0.0015260240716121756,0.0070428589082249925,0.009055516477488118,0.006591440330618588,0.005755308944794314
2019-03-27,-0.00465514327659887,-0.005861121220741682,-0.0002918049254575619,-0.005249511729622235,-0.0038946177139276474,-0.0009436858489614038,-0.0040773115131579095,-0.0046684321144264415,-0.0032269102509629964,-0.0012534535210388367,9.622419922626386e-05,-0.00465514327659887,-0.003410107586241738,-0.0023201830564119957,0.00578025684624637,-0.014618607655492888,-0.0015638405126797174,-0.004970462957482289,-0.0009436858489614038,0.005631898741942291,-0.0062785274328739996,-0.0006341545115065259,-0.013106604529530122,0.0007558483488961682
