Date,SPY,IVV,VOO,QQQ,VEA,IWF,IWM,IJH,IWD,IWR,IWB,RSP,DIA,MDY,SDY,ARKK,VXF,XLI,TQQQ,SPLG,EWJ,VSS,SOXX,VONG,VTWO,EWT,SMH,QLD,AMLP,VIS,SPMD,FXI,QYLD,SSO,ONEQ,SPSM,SOXL,QTEC,UPRO,SPXL,FEZ,VIOO,SQQQ,IVOO,TNA,QQEW,SH,UDOW,PSQ,DDM,TZA,URTY,SDOW,UWM,DOG,RWM,QID,SOXS
2019-04-30,267.8997802734375,268.1915283203125,245.31655883789062,182.37860107421875,35.00572204589844,151.2436065673828,146.50515747070312,35.923179626464844,112.30223846435547,51.31515884399414,149.8001251220703,97.35772705078125,236.93177795410156,333.2367858886719,86.60540771484375,45.545963287353516,110.86767578125,70.53945922851562,15.885706901550293,31.389883041381836,49.710357666015625,90.09297943115234,66.45604705810547,38.66362380981445,58.633602142333984,24.373388290405273,55.350120544433594,24.654741287231445,29.394886016845703,134.9178009033203,31.50200653076172,38.651004791259766,11.162445068359375,30.902420043945312,30.02578353881836,28.27766990661621,12.12690258026123,87.91826629638672,26.683156967163086,50.20785903930664,32.55710220336914,67.15646362304688,4026.680908203125,60.85392761230469,64.52787780761719,65.25502014160156,96.82991027832031,49.44640350341797,120.84019470214844,46.90665054321289,320.3532409667969,76.78148651123047,741.9846801757812,34.86554718017578,47.6577033996582,34.83208465576172,535.8037109375,49916.46875
2019-05-01,265.8861389160156,266.252197265625,243.52670288085938,181.7916717529297,34.77252197265625,150.2294921875,145.1168670654297,35.519962310791016,111.45832061767578,50.78329086303711,148.7281494140625,96.37686157226562,235.46987915039062,329.3856506347656,85.72674560546875,45.121559143066406,109.87580108642578,70.07829284667969,15.703030586242676,31.17202377319336,49.53992462158203,89.32469940185547,65.9251480102539,38.40192413330078,58.06218719482422,24.291784286499023,54.92636489868164,24.46428871154785,29.424453735351562,133.8755340576172,31.183534622192383,38.46856689453125,11.16732120513916,30.476234436035156,29.842723846435547,27.997161865234375,11.829614639282227,87.10137939453125,26.082670211791992,49.10387420654297,32.312191009521484,66.56657409667969,4072.965087890625,60.14020538330078,62.705711364746094,64.73218536376953,97.51946258544922,48.628440856933594,121.3150863647461,46.385475158691406,330.0718078613281,74.6659927368164,756.636962890625,34.17572021484375,47.968143463134766,35.17642593383789,540.6431884765625,51092.23828125
2019-05-02,265.3120422363281,265.76287841796875,243.045166015625,181.00262451171875,34.70589065551758,150.01898193359375,145.7925262451172,35.611183166503906,111.23855590820312,50.875003814697266,148.49913024902344,96.38587188720703,234.33775329589844,330.20233154296875,86.05941772460938,45.343406677246094,110.03339385986328,70.0421371459961,15.51073932647705,31.09939956665039,49.55787658691406,89.27404022216797,66.55967712402344,38.32102966308594,58.36172103881836,24.40059471130371,55.445343017578125,24.278785705566406,28.92173194885254,133.9493408203125,31.247211456298828,38.32955551147461,11.152700424194336,30.33011245727539,29.76345443725586,28.12384033203125,12.223634719848633,87.25885009765625,25.9228572845459,48.76787185668945,32.177066802978516,66.76473999023438,4119.248046875,60.29118728637695,63.58305740356445,64.82899475097656,97.73722076416016,47.9013557434082,121.74681854248047,45.92219543457031,325.39251708984375,75.71885681152344,767.7725830078125,34.51578140258789,48.18989181518555,35.0086669921875,544.4456176757812,49382.03125
2019-05-03,267.90887451171875,268.25506591796875,245.35289001464844,183.88926696777344,35.04737091064453,151.67416381835938,148.5784149169922,36.12570571899414,112.13521575927734,51.388519287109375,149.9009246826172,97.249755859375,236.20077514648438,335.01849365234375,86.89546203613281,46.674476623535156,111.7575912475586,70.89210510253906,16.24144744873047,31.426193237304688,50.194725036621094,90.1689682006836,67.08114624023438,38.76830291748047,59.472267150878906,24.774627685546875,55.940521240234375,25.040590286254883,29.276586532592773,135.6833038330078,31.76589584350586,39.01587677001953,11.201447486877441,30.899986267089844,30.22300910949707,28.630578994750977,12.46868896484375,87.8296890258789,26.654104232788086,50.15985870361328,32.464210510253906,68.20262908935547,3924.85693359375,61.192474365234375,67.22738647460938,65.61322784423828,96.79359436035156,48.95371627807617,119.80404663085938,46.607452392578125,306.3152770996094,80.01808166503906,750.776123046875,35.851722717285156,47.843963623046875,34.31997299194336,527.5073852539062,48420.04296875
2019-05-06,266.8063659667969,267.2491149902344,244.3808135986328,182.76351928710938,34.7142219543457,151.09056091308594,148.7450408935547,36.07096862792969,111.6956787109375,51.177608489990234,149.35121154785156,96.79080963134766,235.57667541503906,334.3503112792969,86.53714752197266,47.089237213134766,111.76685333251953,70.21392822265625,15.950608253479004,31.308185577392578,49.683448791503906,89.03762817382812,65.98799133300781,38.62556457519531,59.57364273071289,24.33258628845215,55.04540252685547,24.748729705810547,29.158302307128906,134.63182067871094,31.7476806640625,37.99943923950195,11.181952476501465,30.644271850585938,30.135250091552734,28.630578994750977,11.85605525970459,86.69786071777344,26.33932876586914,49.574275970458984,32.185508728027344,68.16114044189453,3994.281982421875,61.0506591796875,67.4780502319336,65.1581802368164,97.22911071777344,48.64278793334961,120.49481964111328,46.40477752685547,305.2354431152344,80.33003997802734,756.0508422851562,35.929443359375,47.95927810668945,34.30230712890625,534.0751953125,50985.35546875
2019-05-07,262.3507995605469,262.7269287109375,240.41946411132812,179.20326232910156,34.131202697753906,148.3159637451172,145.80177307128906,35.350276947021484,110.06060028076172,50.32480239868164,146.94155883789062,95.2340316772461,231.342529296875,327.7709655761719,85.25753021240234,45.62312316894531,109.59770202636719,68.7942886352539,15.02280044555664,30.781696319580078,48.77750015258789,87.86410522460938,64.36395263671875,37.914188385009766,58.34328079223633,24.108165740966797,53.788414001464844,23.754426956176758,29.24702262878418,131.91098022460938,31.138032913208008,36.97430419921875,11.0405912399292,29.623849868774414,29.556800842285156,28.078598022460938,10.990628242492676,84.55229949951172,25.02212142944336,47.097476959228516,31.408527374267578,66.93987274169922,4230.3291015625,59.87942123413086,63.40950393676758,63.638160705566406,98.78971862792969,46.03580093383789,122.95561981201172,44.74470520019531,323.2328186035156,75.54338073730469,797.0768432617188,34.47206115722656,48.828521728515625,34.99101638793945,555.1617431640625,54619.51953125
2019-05-08,261.9862976074219,262.37347412109375,239.94705200195312,178.75108337402344,34.181182861328125,148.201171875,145.08909606933594,35.24993133544922,109.74412536621094,50.25143814086914,146.60255432128906,95.08104705810547,231.46739196777344,326.7594909667969,84.9504165649414,44.783966064453125,109.3103256225586,68.7942886352539,14.890599250793457,30.73631477355957,48.481502532958984,87.83032989501953,63.81425094604492,37.89990997314453,58.048370361328125,24.128568649291992,53.40275192260742,23.610971450805664,29.21744728088379,131.74496459960938,30.974245071411133,36.85266876220703,11.06983757019043,29.541051864624023,29.48508071899414,27.96096420288086,10.726877212524414,84.16845703125,24.90589714050293,46.87667465209961,31.61965560913086,66.48361206054688,4262.7275390625,59.69184112548828,62.49360656738281,63.52197265625,98.97117614746094,46.03104019165039,123.34419250488281,44.71575164794922,328.2720642089844,74.32479095458984,797.0768432617188,34.146568298339844,48.828521728515625,35.15877151489258,558.9642333984375,55902.17578125
2019-05-09,261.193603515625,261.6485595703125,239.2111358642578,177.78883361816406,33.931312561035156,147.80889892578125,144.56155395507812,35.147762298583984,109.55951690673828,50.214759826660156,146.2819061279297,94.96406555175781,230.37973022460938,325.8778991699219,84.85658264160156,44.39814376831055,109.05078887939453,68.69483184814453,14.655041694641113,30.63645362854004,48.16756820678711,87.0029296875,63.110618591308594,37.771446228027344,57.891685485839844,23.70012664794922,52.65047073364258,23.393310546875,28.870519638061523,131.514404296875,30.928749084472656,36.227169036865234,11.0405912399292,29.346220016479492,29.341642379760742,27.888578414916992,10.345108032226562,83.61732482910156,24.654075622558594,46.51187515258789,31.48453140258789,66.33153533935547,4332.15283203125,59.52256774902344,61.789794921875,63.43484115600586,99.29782104492188,45.35177993774414,123.86228942871094,44.310394287109375,331.87158203125,73.49613952636719,806.4542236328125,33.86967086791992,49.059139251708984,35.28238296508789,563.8037719726562,57826.1484375
2019-05-10,262.5057067871094,262.8085632324219,240.32864379882812,178.01011657714844,34.156185150146484,148.1342010498047,144.95950317382812,35.264530181884766,110.16606140136719,50.42566680908203,146.89576721191406,95.37799072265625,231.69908142089844,327.05645751953125,85.25753021240234,44.60070037841797,109.38448333740234,68.96607971191406,14.695900917053223,30.781696319580078,48.49943923950195,87.79654693603516,63.20170974731445,37.864234924316406,58.01610565185547,23.82933807373047,52.59333038330078,23.4403076171875,29.89622688293457,132.01248168945312,31.019744873046875,36.461734771728516,11.089335441589355,29.609241485595703,29.376558303833008,27.92477035522461,10.375418663024902,83.59764099121094,25.00275230407715,47.011077880859375,31.687223434448242,66.50665283203125,4327.5244140625,59.705562591552734,62.18510437011719,63.43484115600586,98.8985824584961,46.102779388427734,123.81910705566406,44.78330612182617,330.43182373046875,74.04208374023438,794.7325439453125,34.02512741088867,48.77530288696289,35.21174621582031,562.5938110351562,57612.37890625
2019-05-13,255.9088897705078,256.2836608886719,234.4321746826172,171.83273315429688,33.38993835449219,143.76174926757812,140.3410186767578,34.233665466308594,107.95960235595703,49.141876220703125,143.1851043701172,93.0023422241211,225.94947814941406,317.4518737792969,83.67079162597656,42.1411018371582,106.01952362060547,67.00389099121094,13.176797866821289,30.010099411010742,47.40513229370117,85.36502075195312,60.24579620361328,36.731754302978516,56.18208312988281,22.90445899963379,50.155540466308594,21.795503616333008,29.53420639038086,128.20327758789062,30.109800338745117,35.288909912109375,10.748116493225098,28.150447845458984,28.3819637298584,27.047025680541992,8.910904884338379,80.1529541015625,23.152849197387695,43.54547882080078,30.98626136779785,64.46044921875,4776.4765625,57.994468688964844,56.29437255859375,61.285484313964844,101.36652374267578,42.778289794921875,128.1363525390625,42.602054595947266,361.0273742675781,67.00346374511719,853.3411254882812,31.882768630981445,49.981605529785156,36.33307647705078,601.8284301757812,65949.6015625
2019-05-14,258.2231750488281,258.5673828125,236.46734619140625,173.71861267089844,33.70643615722656,145.28305053710938,142.10882568359375,34.5785026550293,108.80351257324219,49.6553840637207,144.40365600585938,93.92019653320312,228.03538513183594,320.55133056640625,84.17411041259766,42.95132064819336,107.4007339477539,67.70018005371094,13.590225219726562,30.282440185546875,48.06888961791992,86.4879150390625,61.63422775268555,37.12194061279297,56.923988342285156,23.08127212524414,51.441097259521484,22.275341033935547,29.745386123657227,129.5498504638672,30.4191837310791,35.85360336303711,10.869982719421387,28.654573440551758,28.67732048034668,27.399940490722656,9.548688888549805,81.68829345703125,23.733966827392578,44.649478912353516,31.29029655456543,65.11947631835938,4619.11181640625,58.56635284423828,58.43470764160156,62.20524978637695,100.4592056274414,43.821083068847656,126.79800415039062,43.30662536621094,347.7092590332031,69.65511322021484,830.4837036132812,32.73291015625,49.5735969543457,35.87395095825195,589.211181640625,61032.76953125
2019-05-15,259.7357482910156,260.1170654296875,237.86648559570312,176.17230224609375,33.85636520385742,146.70860290527344,142.57159423828125,34.66973876953125,108.93534851074219,49.79293441772461,145.264892578125,94.21715545654297,229.02488708496094,321.55352783203125,84.36180114746094,43.4721794128418,107.8549575805664,67.79058074951172,14.155082702636719,30.4639835357666,48.14065170288086,86.66521453857422,62.108558654785156,37.4811897277832,57.08066177368164,23.142478942871094,51.91722869873047,22.8837947845459,30.1375675201416,129.82652282714844,30.455575942993164,36.0273551940918,11.016216278076172,28.966306686401367,29.034957885742188,27.481372833251953,9.782774925231934,82.68234252929688,24.145599365234375,45.436676025390625,31.50986671447754,65.22547149658203,4429.3486328125,58.708194732666016,58.993892669677734,62.834571838378906,99.91481018066406,44.39509582519531,124.94158935546875,43.731292724609375,344.1097717285156,70.23030090332031,821.1063842773438,32.88835906982422,49.3341064453125,35.768001556396484,573.13720703125,59536.3515625
2019-05-16,262.1412353515625,262.4097595214844,240.0469512939453,177.94276428222656,34.06456756591797,148.22982788085938,143.4601287841797,34.87588882446289,109.80567169189453,50.22393035888672,146.6850128173828,94.8560791015625,231.02163696289062,323.56719970703125,84.8651123046875,43.67473602294922,108.744873046875,68.41450500488281,14.5973539352417,30.73631477355957,48.337989807128906,86.97760772705078,61.12848663330078,37.87850570678711,57.472347259521484,22.97926139831543,51.183982849121094,23.348793029785156,30.16773796081543,131.00709533691406,30.61937141418457,36.192413330078125,11.133206367492676,29.506956100463867,29.321828842163086,27.63520622253418,9.286223411560059,82.8299789428711,24.799358367919922,46.67507553100586,31.873018264770508,65.432861328125,4295.1259765625,59.074180603027344,60.13154602050781,63.30897903442383,99.04377746582031,45.56703186035156,123.68954467773438,44.45515823364258,337.9906921386719,71.57562255859375,799.4212036132812,33.3255729675293,48.93495559692383,35.52960968017578,561.384033203125,62636.09375
2019-05-17,260.4465026855469,260.90545654296875,238.5933380126953,176.12416076660156,33.87301254272461,147.07215881347656,141.46095275878906,34.48910140991211,109.26062774658203,49.79293441772461,145.64968872070312,94.22618103027344,230.06007385253906,319.60467529296875,84.4215087890625,42.401527404785156,107.4192886352539,67.65495300292969,14.143062591552734,30.554759979248047,48.158592224121094,86.33595275878906,59.937965393066406,37.58824920654297,56.62907028198242,22.51682472229004,50.198402404785156,22.871427536010742,30.16773796081543,129.46681213378906,30.22809600830078,35.592979431152344,11.045461654663086,29.136777877807617,29.016088485717773,27.273256301879883,8.737432479858398,81.5209732055664,24.33446502685547,45.820674896240234,31.721010208129883,64.41896057128906,4429.3486328125,58.37877655029297,57.56700134277344,62.52476501464844,99.66073608398438,45.06477737426758,125.07110595703125,44.107696533203125,352.3885803222656,68.55349731445312,808.21240234375,32.38799285888672,49.103492736816406,36.03289031982422,572.7913818359375,66377.1484375
2019-05-20,258.724365234375,259.1654968261719,236.96701049804688,173.1509552001953,33.72309494018555,145.522216796875,140.4798583984375,34.23001480102539,108.88262176513672,49.4353141784668,144.71514892578125,93.63224029541016,229.3719940185547,317.35906982421875,84.17411041259766,41.40804672241211,106.58497619628906,67.48313903808594,13.43398666381836,30.34597396850586,47.898468017578125,85.75338745117188,57.547481536865234,37.19329833984375,56.22355270385742,22.353607177734375,48.20341110229492,22.11704444885254,30.077234268188477,129.11636352539062,30.018810272216797,35.106468200683594,10.933350563049316,28.754425048828125,28.59239387512207,27.074174880981445,7.690153121948242,79.19829559326172,23.864723205566406,44.87028121948242,31.374744415283203,64.03184509277344,4651.51025390625,58.00819778442383,56.30402755737305,61.53721237182617,100.35032653808594,44.58164978027344,127.1002197265625,43.85675811767578,359.9474792480469,67.09117889404297,816.4176635742188,31.926488876342773,49.27201843261719,36.315425872802734,591.9766235351562,74286.828125
2019-05-21,261.05694580078125,261.43109130859375,238.97488403320312,174.9598846435547,33.95630645751953,146.95742797851562,142.36798095703125,34.67702865600586,109.79688262939453,50.02218246459961,146.025390625,94.64009857177734,231.24864196777344,321.5350341796875,84.99307250976562,42.343658447265625,108.02182006835938,68.27888488769531,13.837800979614258,30.600147247314453,48.230350494384766,86.58079528808594,58.725440979003906,37.5454216003418,56.988494873046875,22.63923454284668,49.30326843261719,22.559782028198242,30.3789119720459,130.75811767578125,30.400985717773438,35.48872375488281,11.018654823303223,29.24880599975586,28.86510467529297,27.42707633972168,8.173810958862305,80.56631469726562,24.4797420501709,46.07026672363281,31.560544967651367,64.77842712402344,4517.28759765625,58.712764739990234,58.64680480957031,62.27302932739258,99.51557159423828,45.576602935791016,125.9345703125,44.484107971191406,345.1896057128906,69.85983276367188,799.4212036132812,32.810638427734375,48.89060974121094,35.8121452331543,580.3963623046875,69583.7890625
2019-05-22,260.25506591796875,260.67889404296875,238.32080078125,174.18051147460938,33.82304000854492,146.56512451171875,141.17404174804688,34.39787292480469,109.3397445678711,49.811279296875,145.53060913085938,94.16317749023438,230.20301818847656,318.8252868652344,84.77981567382812,41.69741439819336,107.1968002319336,67.7182388305664,13.657527923583984,30.518449783325195,47.83567810058594,86.21775817871094,57.484657287597656,37.47880554199219,56.49543762207031,22.51682472229004,48.43671417236328,22.35943603515625,30.25823402404785,129.56826782226562,30.155298233032227,35.288909912109375,10.992085456848145,29.080768585205078,28.78301429748535,27.155614852905273,7.662423133850098,79.84784698486328,24.27150535583496,45.667083740234375,31.476099014282227,64.17931365966797,4568.19970703125,58.27354049682617,57.036739349365234,61.93416976928711,99.7696304321289,45.040863037109375,126.36628723144531,44.14630889892578,354.1883239746094,67.93931579589844,807.0404052734375,32.213104248046875,49.103492736816406,36.11234664916992,585.0630493164062,73966.171875
2019-05-23,257.0752258300781,257.4254455566406,235.531494140625,171.51522827148438,33.481563568115234,144.57504272460938,138.26779174804688,33.82497024536133,108.13542175292969,49.09602737426758,143.6981964111328,92.98435974121094,227.66510009765625,313.71209716796875,83.89258575439453,40.549598693847656,105.29647827148438,66.68741607666016,13.013350486755371,30.13719940185547,47.47688674926758,85.32280731201172,56.58940124511719,36.95063400268555,55.41252899169922,22.10198402404785,47.632057189941406,21.664411544799805,29.805709838867188,127.52072143554688,29.609342575073242,34.85453414916992,10.869074821472168,28.364765167236328,28.29608726501465,26.648880004882812,7.274852275848389,78.35188293457031,23.399824142456055,44.054283142089844,31.096044540405273,62.70917892456055,4776.4765625,57.31277084350586,53.64308166503906,60.99502182006836,101.00358581542969,43.591468811035156,128.3953857421875,43.190799713134766,375.7851257324219,63.83509063720703,833.4141235351562,30.925750732421875,49.66229248046875,36.845191955566406,602.8655395507812,77707.2265625
